project_id,state,district_code,project_type,land_type,land_area_acres,num_affected_families,num_departments_involved,notification_age_days,compensation_status,compensation_disbursed_pct,possession_status,legal_disputes_count,court_case_pending,rehabilitation_required,rehabilitation_progress_pct,stakeholder_responsiveness_score,historical_dept_performance_score,public_objections_count,pending_approvals_count,budget_utilization_pct,monsoon_season_overlap,is_delayed,delay_days
LAP-14314,Maharashtra,MAH-1,Power Transmission,Tribal,15.8,179,3,51,Partially Disbursed,40,Not Started,3,1,1,98,8.3,75.6,0,2,59.6,1,1,92
LAP-14315,Punjab,PUN-1,Highway,Government,1.5,57,2,739,Fully Disbursed,94,Survey Complete,0,0,0,100,5.4,41.5,2,7,57.0,1,0,0
LAP-14316,Uttar Pradesh,UTT-3,Highway,Private Agricultural,18.3,70,2,829,Partially Disbursed,61,Full Possession,1,0,0,100,6.5,50.8,3,7,30.0,0,0,0
LAP-14317,Chhattisgarh,CHH-5,Highway,Forest,33.1,31,4,204,Not Started,5,Survey Complete,2,0,0,100,4.1,90.6,3,8,55.7,0,0,0
LAP-14318,Tamil Nadu,TAM-6,Power Transmission,Government,11.8,80,1,894,Fully Disbursed,92,Award Declared,1,1,1,7,4.3,92.1,1,2,93.8,1,0,0
LAP-14319,Uttar Pradesh,UTT-4,Power Transmission,Government,2.5,7,6,935,Not Started,9,Partial Possession,1,1,1,70,6.0,59.5,4,0,33.6,1,0,0
LAP-14320,Punjab,PUN-1,Airport,Private Agricultural,183.1,244,5,805,Not Started,3,Award Declared,1,0,1,49,8.3,46.8,2,0,31.6,0,0,0
LAP-14321,Telangana,TEL-6,Renewable Energy,Private Agricultural,50.5,125,5,295,Partially Disbursed,56,Not Started,0,0,1,78,5.9,31.6,2,5,48.1,0,1,76
LAP-14322,Punjab,PUN-2,Urban Development,Private Agricultural,63.1,32,6,523,Not Started,8,Award Declared,0,0,1,33,6.6,55.6,0,6,44.1,0,0,0
LAP-14323,Jharkhand,JHA-5,Railway,Private Agricultural,67.7,10,5,565,Partially Disbursed,30,Not Started,0,0,1,65,5.6,79.7,2,2,59.4,0,0,0
LAP-14324,Jharkhand,JHA-2,Railway,Government,21.0,55,5,1420,Fully Disbursed,92,Award Declared,0,0,0,100,7.3,46.3,1,4,52.5,0,0,0
LAP-14325,West Bengal,WES-4,Industrial Corridor,Mixed,5.3,99,1,857,Not Started,9,Not Started,1,1,0,100,5.5,62.3,0,6,11.5,1,1,36
LAP-14326,Punjab,PUN-4,Irrigation,Mixed,25.0,167,4,558,Not Started,1,Survey Complete,0,0,1,9,5.2,63.9,3,4,62.3,0,0,0
LAP-14327,Rajasthan,RAJ-4,Industrial Corridor,Private Agricultural,30.9,380,6,722,Partially Disbursed,30,Survey Complete,1,1,1,46,5.9,49.8,2,0,68.9,1,0,0
LAP-14328,Madhya Pradesh,MAD-3,Renewable Energy,Government,77.5,102,6,748,Not Started,0,Not Started,1,1,0,100,7.6,83.3,1,2,63.0,0,0,0
LAP-14329,Maharashtra,MAH-6,Highway,Private Agricultural,34.7,43,1,835,Partially Disbursed,83,Award Declared,1,0,1,56,2.8,41.7,2,5,83.6,1,1,58
LAP-14330,Uttar Pradesh,UTT-1,Renewable Energy,Forest,52.5,75,4,402,Not Started,0,Partial Possession,4,1,0,100,2.9,55.2,1,7,43.3,0,1,267
LAP-14331,Telangana,TEL-2,Power Transmission,Private Agricultural,22.2,45,2,1209,Not Started,4,Award Declared,0,0,1,90,6.4,69.0,6,6,46.4,1,0,0
LAP-14332,West Bengal,WES-3,Power Transmission,Tribal,12.9,5,6,255,Fully Disbursed,91,Award Declared,2,0,1,25,1.0,24.2,6,1,100.0,1,0,0
LAP-14333,Karnataka,KAR-4,Highway,Tribal,35.1,5,4,869,Fully Disbursed,85,Full Possession,2,1,1,47,6.5,58.5,2,5,17.9,0,1,171
LAP-14334,Punjab,PUN-5,Urban Development,Mixed,8.1,77,5,281,Partially Disbursed,61,Not Started,0,0,1,19,7.1,57.8,1,4,46.1,0,1,135
LAP-14335,Karnataka,KAR-1,Highway,Forest,12.6,62,2,553,Not Started,0,Partial Possession,1,1,0,100,4.3,73.1,0,4,74.7,0,0,0
LAP-14336,Haryana,HAR-2,Airport,Government,10.6,15,3,588,Partially Disbursed,66,Full Possession,0,0,0,100,4.0,84.0,2,5,58.3,0,0,0
LAP-14337,Gujarat,GUJ-4,Urban Development,Private Agricultural,21.6,55,6,32,Fully Disbursed,93,Not Started,1,1,1,24,5.8,15.0,1,2,49.9,0,0,0
LAP-14338,Maharashtra,MAH-6,Irrigation,Forest,2.0,22,2,1173,Partially Disbursed,82,Partial Possession,2,1,1,91,9.2,32.2,1,5,26.7,1,0,0
LAP-14339,Madhya Pradesh,MAD-4,Highway,Forest,128.1,232,2,507,Not Started,0,Full Possession,2,0,0,100,3.8,53.4,0,5,32.4,0,1,76
LAP-14340,Gujarat,GUJ-3,Renewable Energy,Mixed,18.5,43,6,280,Not Started,4,Full Possession,1,1,1,44,1.2,46.6,2,6,36.1,0,0,0
LAP-14341,Jharkhand,JHA-2,Highway,Private Agricultural,56.7,40,4,887,Partially Disbursed,49,Full Possession,0,0,1,29,4.9,60.3,2,7,56.2,0,0,0
LAP-14342,Gujarat,GUJ-4,Airport,Government,68.0,55,1,958,Fully Disbursed,86,Not Started,1,0,0,100,6.8,29.7,1,1,68.1,1,0,0
LAP-14343,Bihar,BIH-3,Highway,Private Agricultural,18.3,8,2,1459,Not Started,9,Survey Complete,0,0,0,100,8.9,67.5,3,0,60.9,0,0,0
LAP-14344,Rajasthan,RAJ-2,Power Transmission,Tribal,49.9,11,5,204,Partially Disbursed,64,Not Started,1,1,0,100,8.5,46.2,2,3,54.2,0,0,0
LAP-14345,Maharashtra,MAH-2,Power Transmission,Tribal,3.2,54,4,1456,Partially Disbursed,42,Award Declared,2,0,0,100,6.9,60.6,2,1,72.4,0,0,0
LAP-14346,Telangana,TEL-6,Irrigation,Private Agricultural,109.1,21,6,1472,Not Started,2,Partial Possession,0,0,1,50,4.4,49.9,2,6,46.6,0,1,190
LAP-14347,West Bengal,WES-1,Urban Development,Private Agricultural,47.1,1065,4,567,Partially Disbursed,70,Full Possession,0,0,1,94,5.8,18.8,6,2,24.1,0,0,0
LAP-14348,Rajasthan,RAJ-3,Industrial Corridor,Tribal,24.7,145,6,87,Partially Disbursed,60,Partial Possession,1,1,0,100,4.2,59.1,5,3,59.4,0,1,254
LAP-14349,Gujarat,GUJ-1,Renewable Energy,Tribal,2.9,8,5,425,Fully Disbursed,92,Partial Possession,1,0,0,100,7.3,28.5,8,2,19.5,0,0,0
LAP-14350,Jharkhand,JHA-5,Irrigation,Private Agricultural,27.5,24,3,620,Not Started,4,Full Possession,0,0,1,85,2.7,100.0,0,5,86.3,0,0,0
LAP-14351,Madhya Pradesh,MAD-4,Power Transmission,Government,4.2,44,2,1103,Not Started,3,Not Started,1,1,1,24,8.0,41.0,2,2,43.5,1,0,0
LAP-14352,Karnataka,KAR-2,Irrigation,Government,2.9,74,5,420,Partially Disbursed,24,Not Started,0,0,0,100,7.0,68.9,1,3,15.2,0,1,62
LAP-14353,Rajasthan,RAJ-6,Power Transmission,Private Agricultural,47.1,33,3,625,Partially Disbursed,52,Partial Possession,0,0,1,59,5.5,34.0,2,8,18.9,0,0,0
LAP-14354,Chhattisgarh,CHH-3,Industrial Corridor,Forest,12.7,71,2,1222,Partially Disbursed,26,Award Declared,0,0,0,100,8.9,49.3,1,5,79.8,1,1,42
LAP-14355,Telangana,TEL-1,Highway,Mixed,29.2,49,1,550,Not Started,4,Award Declared,0,0,0,100,6.6,80.0,2,7,65.0,1,0,0
LAP-14356,Bihar,BIH-3,Highway,Private Agricultural,60.1,236,4,457,Partially Disbursed,79,Survey Complete,1,1,0,100,5.3,98.0,4,3,67.0,0,0,0
LAP-14357,Jharkhand,JHA-6,Industrial Corridor,Mixed,50.3,56,3,863,Fully Disbursed,86,Partial Possession,1,1,1,31,8.6,61.6,3,7,67.5,0,1,129
LAP-14358,Karnataka,KAR-5,Renewable Energy,Mixed,27.1,14,6,841,Partially Disbursed,44,Survey Complete,1,0,0,100,6.2,62.2,2,5,37.7,0,0,0
LAP-14359,Punjab,PUN-5,Industrial Corridor,Tribal,5.4,157,4,1101,Fully Disbursed,94,Award Declared,1,1,1,6,2.1,21.9,0,3,33.4,0,1,132
LAP-14360,Karnataka,KAR-1,Urban Development,Forest,33.6,143,3,433,Fully Disbursed,88,Full Possession,1,1,0,100,4.6,24.4,0,3,65.0,0,0,0
LAP-14361,Gujarat,GUJ-4,Railway,Tribal,194.4,22,4,212,Not Started,8,Not Started,0,0,1,98,4.9,25.3,0,0,78.9,0,0,0
LAP-14362,Jharkhand,JHA-2,Industrial Corridor,Private Agricultural,44.0,6,3,195,Partially Disbursed,15,Partial Possession,1,1,1,44,4.9,41.7,1,1,44.8,0,0,0
LAP-14363,Gujarat,GUJ-2,Renewable Energy,Tribal,17.9,56,4,831,Partially Disbursed,15,Partial Possession,5,0,1,61,2.6,72.4,3,7,46.1,1,1,153
LAP-14364,Odisha,ODI-6,Airport,Private Agricultural,9.9,59,5,972,Partially Disbursed,18,Full Possession,1,0,1,70,4.5,72.8,2,0,26.7,0,1,99
LAP-14365,Jharkhand,JHA-5,Irrigation,Forest,10.6,7,4,839,Not Started,8,Not Started,0,0,0,100,6.1,49.4,0,2,66.1,1,0,0
LAP-14366,Rajasthan,RAJ-2,Power Transmission,Mixed,49.9,39,1,134,Not Started,4,Award Declared,2,1,0,100,6.7,80.8,0,1,4.1,0,0,0
LAP-14367,Odisha,ODI-6,Power Transmission,Government,84.3,61,6,1281,Partially Disbursed,51,Partial Possession,1,1,1,35,6.7,72.4,1,7,47.0,0,1,72
LAP-14368,Jharkhand,JHA-4,Industrial Corridor,Private Agricultural,34.5,185,3,196,Fully Disbursed,98,Full Possession,3,1,1,22,6.6,73.4,2,2,36.3,0,1,55
LAP-14369,Rajasthan,RAJ-2,Railway,Private Agricultural,14.5,245,1,329,Partially Disbursed,75,Full Possession,1,1,1,51,7.2,76.5,0,5,65.9,0,0,0
LAP-14370,Telangana,TEL-4,Airport,Tribal,3.6,51,2,1432,Partially Disbursed,37,Not Started,3,1,1,86,5.0,49.9,1,6,100.0,0,1,216
LAP-14371,Rajasthan,RAJ-6,Irrigation,Government,7.3,75,4,795,Fully Disbursed,88,Full Possession,1,1,0,100,5.1,35.2,4,2,96.9,1,0,0
LAP-14372,West Bengal,WES-1,Highway,Forest,5.0,82,1,1293,Not Started,2,Not Started,1,1,0,100,6.2,60.4,4,8,62.2,0,0,0
LAP-14373,Jharkhand,JHA-1,Highway,Private Agricultural,7.6,112,3,1480,Partially Disbursed,78,Not Started,2,1,1,68,5.0,66.5,1,7,27.6,0,1,522
LAP-14374,Gujarat,GUJ-1,Power Transmission,Private Agricultural,13.5,92,5,435,Partially Disbursed,35,Partial Possession,1,1,1,13,6.4,61.6,1,2,60.2,1,0,0
LAP-14375,Chhattisgarh,CHH-1,Industrial Corridor,Tribal,6.9,328,5,1094,Fully Disbursed,89,Not Started,1,0,0,100,10.0,57.1,1,5,33.1,0,0,0
LAP-14376,Bihar,BIH-3,Airport,Private Agricultural,24.4,3,4,386,Partially Disbursed,19,Partial Possession,0,0,0,100,6.2,67.0,1,8,36.4,1,0,0
LAP-14377,Uttar Pradesh,UTT-3,Irrigation,Tribal,26.4,20,5,381,Not Started,2,Not Started,0,0,1,26,7.0,62.4,3,3,48.5,0,1,169
LAP-14378,Gujarat,GUJ-1,Airport,Private Agricultural,62.4,166,3,1140,Fully Disbursed,85,Partial Possession,0,0,1,62,5.0,61.3,4,4,100.0,0,1,64
LAP-14379,Rajasthan,RAJ-5,Highway,Tribal,36.5,58,4,560,Fully Disbursed,99,Award Declared,1,1,0,100,10.0,61.1,1,8,29.1,0,1,74
LAP-14380,Odisha,ODI-3,Urban Development,Government,13.4,24,1,1412,Not Started,1,Survey Complete,0,0,1,10,4.8,63.5,1,8,58.8,0,0,0
LAP-14381,Haryana,HAR-2,Railway,Forest,87.2,211,6,1045,Partially Disbursed,64,Partial Possession,2,1,0,100,6.4,59.3,2,4,45.0,0,1,122
LAP-14382,Rajasthan,RAJ-1,Urban Development,Forest,59.7,44,5,327,Fully Disbursed,87,Partial Possession,1,0,0,100,5.6,35.4,0,2,15.8,0,0,0
LAP-14383,Tamil Nadu,TAM-2,Industrial Corridor,Tribal,86.6,14,2,858,Partially Disbursed,22,Survey Complete,2,1,0,100,6.7,70.8,2,1,54.6,0,1,20
LAP-14384,Jharkhand,JHA-1,Renewable Energy,Government,20.4,26,1,1335,Partially Disbursed,26,Full Possession,0,0,0,100,6.0,41.3,1,7,46.7,0,1,82
LAP-14385,Jharkhand,JHA-4,Renewable Energy,Tribal,28.6,76,6,319,Fully Disbursed,90,Survey Complete,0,0,1,81,10.0,76.4,1,1,70.5,0,0,0
LAP-14386,Telangana,TEL-6,Irrigation,Private Agricultural,3.5,146,2,1144,Not Started,4,Award Declared,0,0,1,78,4.7,100.0,2,6,81.1,0,0,0
LAP-14387,Uttar Pradesh,UTT-5,Renewable Energy,Government,20.8,355,6,1489,Partially Disbursed,76,Award Declared,3,1,0,100,6.0,55.3,3,4,41.6,0,1,55
LAP-14388,Jharkhand,JHA-5,Power Transmission,Mixed,34.0,4,1,1499,Fully Disbursed,100,Full Possession,1,0,1,88,6.7,54.6,2,1,60.2,1,0,0
LAP-14389,Karnataka,KAR-5,Highway,Private Agricultural,4.1,20,1,996,Not Started,8,Not Started,0,0,1,96,9.4,37.8,1,0,89.4,0,0,0
LAP-14390,Gujarat,GUJ-2,Highway,Government,5.6,10,2,1256,Partially Disbursed,39,Partial Possession,0,0,1,1,5.0,59.2,3,1,49.6,0,1,328
LAP-14391,Maharashtra,MAH-6,Irrigation,Government,21.1,440,4,858,Not Started,0,Not Started,0,0,0,100,10.0,44.3,2,0,77.9,0,0,0
LAP-14392,Maharashtra,MAH-1,Urban Development,Private Agricultural,36.7,17,3,1191,Partially Disbursed,66,Award Declared,0,0,0,100,6.8,38.3,2,8,65.8,0,0,0
LAP-14393,Punjab,PUN-5,Highway,Private Agricultural,30.9,58,2,367,Not Started,0,Partial Possession,0,0,1,5,5.8,59.3,3,1,54.2,1,0,0
LAP-14394,Punjab,PUN-6,Renewable Energy,Government,18.2,188,2,893,Fully Disbursed,91,Partial Possession,0,0,1,84,6.8,71.2,3,5,53.9,0,0,0
LAP-14395,Karnataka,KAR-3,Highway,Private Agricultural,34.2,108,1,939,Partially Disbursed,61,Partial Possession,1,0,0,100,8.7,100.0,3,8,55.7,1,0,0
LAP-14396,Uttar Pradesh,UTT-2,Industrial Corridor,Government,123.8,155,5,215,Partially Disbursed,58,Full Possession,0,0,1,41,6.6,50.4,4,5,84.1,0,0,0
LAP-14397,Haryana,HAR-5,Urban Development,Tribal,14.6,168,4,738,Fully Disbursed,93,Award Declared,0,0,0,100,6.1,95.3,1,6,46.2,1,0,0
LAP-14398,Madhya Pradesh,MAD-2,Railway,Forest,12.1,110,1,1041,Partially Disbursed,71,Partial Possession,1,1,0,100,7.4,29.2,1,0,100.0,0,0,0
LAP-14399,Maharashtra,MAH-5,Irrigation,Private Agricultural,15.6,25,3,331,Not Started,2,Award Declared,0,0,1,68,3.2,81.2,2,4,27.3,0,1,59
LAP-14400,Telangana,TEL-1,Railway,Mixed,56.0,242,2,278,Not Started,9,Partial Possession,2,1,1,72,2.8,27.0,3,4,44.4,1,1,157
LAP-14401,Bihar,BIH-3,Highway,Private Agricultural,19.9,35,5,483,Fully Disbursed,99,Award Declared,0,0,0,100,4.6,78.9,4,7,60.0,1,0,0
LAP-14402,Madhya Pradesh,MAD-4,Urban Development,Private Agricultural,28.3,29,6,123,Partially Disbursed,33,Survey Complete,1,1,0,100,5.4,50.8,1,2,50.9,0,0,0
LAP-14403,Telangana,TEL-1,Highway,Mixed,70.1,1663,3,1296,Not Started,4,Partial Possession,2,1,1,79,3.3,48.9,1,5,74.5,0,0,0
LAP-14404,Chhattisgarh,CHH-2,Irrigation,Private Agricultural,33.5,43,4,188,Partially Disbursed,47,Not Started,0,0,0,100,4.6,55.6,3,3,13.0,0,0,0
LAP-14405,Bihar,BIH-1,Industrial Corridor,Private Agricultural,4.0,628,6,405,Not Started,7,Survey Complete,1,1,0,100,4.5,37.7,5,3,34.8,0,1,249
LAP-14406,Tamil Nadu,TAM-5,Urban Development,Forest,8.3,271,6,16,Not Started,9,Partial Possession,1,0,1,5,7.0,38.4,1,8,27.2,1,0,0
LAP-14407,Odisha,ODI-6,Industrial Corridor,Forest,49.0,170,1,583,Not Started,9,Survey Complete,0,0,0,100,4.7,63.9,2,1,32.2,1,0,0
LAP-14408,Madhya Pradesh,MAD-3,Highway,Private Agricultural,8.0,3,4,59,Not Started,6,Partial Possession,2,1,0,100,6.6,61.3,3,7,36.0,1,1,112
LAP-14409,Karnataka,KAR-2,Airport,Private Agricultural,68.1,31,3,739,Partially Disbursed,54,Full Possession,0,0,0,100,7.1,66.2,5,1,58.2,1,0,0
LAP-14410,Tamil Nadu,TAM-2,Highway,Tribal,13.6,45,3,130,Not Started,1,Survey Complete,3,1,1,73,8.6,66.6,4,2,34.8,0,0,0
LAP-14411,Karnataka,KAR-6,Irrigation,Tribal,239.1,25,5,399,Not Started,8,Survey Complete,2,0,0,100,3.9,33.6,3,1,48.7,0,0,0
LAP-14412,Odisha,ODI-3,Urban Development,Government,7.9,1,6,957,Fully Disbursed,99,Partial Possession,0,0,0,100,8.7,17.8,2,0,27.9,0,0,0
LAP-14413,Odisha,ODI-2,Industrial Corridor,Government,18.1,119,4,397,Not Started,8,Survey Complete,2,0,0,100,5.8,45.0,2,2,54.8,0,1,73
LAP-14414,Odisha,ODI-2,Railway,Private Agricultural,39.3,116,2,1127,Partially Disbursed,12,Award Declared,1,1,0,100,4.9,74.1,5,3,57.4,0,0,0
LAP-14415,Rajasthan,RAJ-2,Renewable Energy,Forest,67.0,35,6,647,Partially Disbursed,49,Full Possession,3,0,1,90,5.2,66.9,4,1,80.7,0,1,344
LAP-14416,Haryana,HAR-3,Highway,Private Agricultural,3.5,116,3,135,Fully Disbursed,85,Partial Possession,0,0,1,80,7.3,24.4,1,0,52.5,0,0,0
LAP-14417,Punjab,PUN-6,Highway,Private Agricultural,7.7,49,5,542,Partially Disbursed,18,Not Started,0,0,1,96,7.5,28.0,1,0,92.4,1,0,0
LAP-14418,Madhya Pradesh,MAD-5,Railway,Forest,40.2,478,5,728,Fully Disbursed,94,Award Declared,1,0,0,100,5.5,60.5,6,7,58.2,0,1,68
LAP-14419,Maharashtra,MAH-3,Highway,Private Agricultural,19.2,193,5,261,Partially Disbursed,83,Survey Complete,1,1,1,28,6.7,47.9,4,1,47.4,0,0,0
LAP-14420,Maharashtra,MAH-6,Railway,Private Agricultural,24.6,187,1,968,Not Started,9,Survey Complete,2,1,1,88,4.8,60.3,1,3,51.6,1,1,27
LAP-14421,Uttar Pradesh,UTT-2,Railway,Government,34.6,26,5,834,Not Started,5,Survey Complete,0,0,0,100,9.4,34.2,2,7,72.2,1,0,0
LAP-14422,Odisha,ODI-5,Highway,Government,25.0,15,5,275,Fully Disbursed,90,Survey Complete,0,0,0,100,4.5,37.4,1,2,58.7,0,0,0
LAP-14423,Karnataka,KAR-4,Urban Development,Private Agricultural,29.7,101,6,243,Fully Disbursed,89,Award Declared,1,1,1,56,5.0,86.8,4,7,66.0,0,1,284
LAP-14424,Rajasthan,RAJ-3,Irrigation,Private Agricultural,7.7,3,1,1454,Partially Disbursed,35,Not Started,1,0,0,100,4.7,57.8,3,5,61.7,0,0,0
LAP-14425,Karnataka,KAR-4,Urban Development,Forest,89.7,86,2,1352,Not Started,8,Award Declared,1,1,0,100,3.9,63.4,4,0,53.7,0,0,0
LAP-14426,Haryana,HAR-1,Railway,Private Agricultural,17.7,18,3,832,Fully Disbursed,96,Award Declared,2,1,0,100,4.0,91.2,5,7,69.5,0,1,329
LAP-14427,Tamil Nadu,TAM-6,Highway,Private Agricultural,9.5,209,3,1148,Fully Disbursed,94,Full Possession,1,1,1,53,7.3,57.1,1,4,70.7,0,1,139
LAP-14428,Punjab,PUN-2,Airport,Forest,43.6,60,6,1459,Not Started,8,Award Declared,2,1,0,100,6.0,27.1,1,7,83.5,0,1,133
LAP-14429,Madhya Pradesh,MAD-3,Urban Development,Private Agricultural,98.2,81,6,433,Fully Disbursed,99,Award Declared,0,0,1,13,10.0,61.7,2,8,28.9,0,0,0
LAP-14430,Telangana,TEL-2,Irrigation,Tribal,53.7,53,1,762,Partially Disbursed,42,Partial Possession,2,1,1,16,5.2,50.6,1,7,49.3,0,1,91
LAP-14431,Maharashtra,MAH-6,Airport,Private Agricultural,11.0,72,6,473,Not Started,4,Award Declared,1,1,0,100,8.3,35.7,1,1,34.0,0,0,0
LAP-14432,Odisha,ODI-1,Industrial Corridor,Tribal,13.0,371,3,1220,Not Started,3,Partial Possession,0,0,1,38,3.5,61.6,1,7,63.3,1,0,0
LAP-14433,Uttar Pradesh,UTT-3,Irrigation,Government,54.0,27,4,696,Partially Disbursed,29,Award Declared,0,0,0,100,7.3,45.8,4,7,74.0,1,1,212
LAP-14434,West Bengal,WES-1,Highway,Private Agricultural,17.4,171,1,184,Not Started,9,Award Declared,2,1,1,63,3.9,22.3,3,4,35.6,0,0,0
LAP-14435,West Bengal,WES-1,Urban Development,Government,32.5,97,2,19,Not Started,6,Full Possession,1,1,0,100,5.9,62.8,1,6,35.9,0,0,0
LAP-14436,Haryana,HAR-3,Highway,Mixed,154.0,125,1,585,Not Started,5,Full Possession,4,1,0,100,5.6,48.0,2,6,49.7,0,0,0
LAP-14437,Odisha,ODI-2,Railway,Private Agricultural,15.9,75,1,1261,Partially Disbursed,84,Award Declared,1,1,1,6,9.3,65.8,3,5,40.5,1,0,0
LAP-14438,Uttar Pradesh,UTT-4,Highway,Government,8.2,15,2,1164,Partially Disbursed,30,Award Declared,0,0,0,100,2.6,52.0,3,1,55.5,0,0,0
LAP-14439,Punjab,PUN-1,Highway,Forest,32.1,3,3,376,Fully Disbursed,91,Partial Possession,1,0,0,100,5.3,65.9,2,3,41.0,0,0,0
LAP-14440,Haryana,HAR-3,Urban Development,Government,168.8,468,5,551,Fully Disbursed,95,Not Started,0,0,0,100,8.4,67.0,1,7,100.0,0,0,0
LAP-14441,Gujarat,GUJ-5,Irrigation,Tribal,3.7,43,5,1291,Partially Disbursed,68,Partial Possession,2,0,0,100,6.6,77.2,2,8,37.0,1,0,0
LAP-14442,Chhattisgarh,CHH-4,Urban Development,Private Agricultural,252.3,48,6,1346,Fully Disbursed,85,Award Declared,1,0,0,100,2.1,100.0,0,2,4.7,0,0,0
LAP-14443,Gujarat,GUJ-5,Industrial Corridor,Forest,63.6,48,5,1025,Partially Disbursed,69,Full Possession,1,1,0,100,5.8,40.7,1,0,57.0,0,0,0
LAP-14444,Madhya Pradesh,MAD-1,Highway,Private Agricultural,129.2,369,4,297,Not Started,1,Award Declared,2,1,0,100,6.5,74.8,1,8,72.4,0,0,0
LAP-14445,Punjab,PUN-5,Industrial Corridor,Mixed,21.1,36,1,1301,Not Started,1,Not Started,0,0,0,100,3.3,65.8,2,7,0.0,0,0,0
LAP-14446,Tamil Nadu,TAM-2,Renewable Energy,Government,47.1,100,2,1005,Partially Disbursed,71,Not Started,0,0,0,100,7.0,48.8,2,8,61.0,0,0,0
LAP-14447,Odisha,ODI-1,Railway,Forest,8.7,46,1,1400,Not Started,3,Award Declared,1,1,1,59,4.7,52.8,2,2,100.0,0,0,0
LAP-14448,Maharashtra,MAH-5,Airport,Private Agricultural,34.2,13,2,425,Partially Disbursed,40,Award Declared,0,0,1,1,2.0,41.8,3,6,50.0,0,0,0
LAP-14449,Chhattisgarh,CHH-1,Power Transmission,Tribal,101.1,79,6,134,Partially Disbursed,78,Survey Complete,0,0,1,2,7.2,27.4,2,2,56.5,0,0,0
LAP-14450,Haryana,HAR-2,Industrial Corridor,Private Agricultural,18.3,305,6,1263,Fully Disbursed,99,Partial Possession,0,0,1,18,1.5,54.3,2,1,66.9,0,0,0
LAP-14451,Chhattisgarh,CHH-6,Industrial Corridor,Private Agricultural,17.4,173,3,626,Not Started,7,Not Started,0,0,0,100,7.7,66.8,4,0,63.6,0,0,0
LAP-14452,Bihar,BIH-4,Urban Development,Government,20.6,19,6,718,Not Started,9,Not Started,0,0,0,100,2.7,51.1,5,5,23.4,0,1,297
LAP-14453,Odisha,ODI-5,Urban Development,Forest,6.1,29,3,818,Not Started,9,Survey Complete,2,0,0,100,3.4,63.9,2,6,72.6,0,1,60
LAP-14454,Maharashtra,MAH-5,Irrigation,Tribal,10.7,462,3,1470,Fully Disbursed,100,Award Declared,1,1,0,100,6.4,78.5,5,1,57.0,0,1,84
LAP-14455,Haryana,HAR-4,Industrial Corridor,Private Agricultural,14.2,19,5,200,Not Started,2,Survey Complete,3,1,0,100,6.5,72.3,2,4,89.3,1,1,133
LAP-14456,Odisha,ODI-1,Irrigation,Private Agricultural,12.3,20,1,1275,Not Started,7,Partial Possession,0,0,1,26,5.5,40.1,3,3,99.6,0,1,144
LAP-14457,Telangana,TEL-4,Industrial Corridor,Mixed,53.7,79,6,182,Partially Disbursed,28,Survey Complete,1,0,1,20,8.6,63.6,1,5,34.5,1,0,0
LAP-14458,Rajasthan,RAJ-5,Highway,Tribal,12.9,24,4,1281,Partially Disbursed,62,Survey Complete,2,1,1,98,3.3,89.8,2,2,100.0,0,0,0
LAP-14459,Jharkhand,JHA-4,Highway,Private Agricultural,1.6,72,1,1443,Partially Disbursed,26,Partial Possession,0,0,0,100,4.9,49.5,4,6,29.2,0,1,126
LAP-14460,Gujarat,GUJ-2,Industrial Corridor,Private Agricultural,11.7,32,5,290,Partially Disbursed,73,Full Possession,1,1,0,100,6.0,85.0,4,5,44.8,0,0,0
LAP-14461,Haryana,HAR-6,Renewable Energy,Government,21.2,228,5,498,Not Started,4,Award Declared,1,1,0,100,4.3,70.5,2,1,29.0,0,1,212
LAP-14462,Karnataka,KAR-5,Power Transmission,Private Agricultural,38.2,121,2,485,Not Started,4,Partial Possession,0,0,0,100,3.6,41.7,3,6,34.6,0,0,0
LAP-14463,Uttar Pradesh,UTT-5,Highway,Government,41.8,97,5,170,Partially Disbursed,14,Full Possession,1,1,0,100,10.0,51.4,2,6,64.3,0,0,0
LAP-14464,Chhattisgarh,CHH-3,Airport,Private Agricultural,25.2,47,6,377,Partially Disbursed,54,Award Declared,1,0,1,42,7.8,65.7,2,1,33.2,0,0,0
LAP-14465,Rajasthan,RAJ-6,Irrigation,Private Agricultural,64.1,9,5,377,Not Started,4,Award Declared,0,0,1,93,6.4,72.3,1,8,42.2,0,0,0
LAP-14466,Madhya Pradesh,MAD-1,Railway,Private Agricultural,3.9,122,1,1055,Fully Disbursed,87,Partial Possession,1,1,1,44,7.0,81.2,3,6,22.9,0,0,0
LAP-14467,Bihar,BIH-6,Railway,Private Agricultural,17.6,14,2,1414,Not Started,6,Survey Complete,0,0,0,100,5.1,68.4,3,0,63.1,0,0,0
LAP-14468,Rajasthan,RAJ-4,Industrial Corridor,Private Agricultural,22.6,9,6,431,Not Started,0,Partial Possession,1,1,1,71,3.2,34.6,1,7,70.6,1,0,0
LAP-14469,West Bengal,WES-1,Highway,Mixed,48.7,261,4,752,Fully Disbursed,100,Partial Possession,2,0,0,100,8.2,56.4,3,0,84.4,0,0,0
LAP-14470,Maharashtra,MAH-5,Railway,Forest,192.3,67,1,1236,Partially Disbursed,55,Award Declared,1,1,0,100,2.5,86.0,1,5,63.8,0,1,137
